subject_set,reaction_id,reaction_token_group,taxon_id,species_name,paper_taxon,n_subjects_in_set,n_subjects_with_flux,fraction_subjects_with_flux,median_signed_flux,median_abs_flux,total_abs_flux,fraction_of_total_abs_flux,selected_from_pcs,selected_directions,max_abs_loading
optimal414,EX_cu2(e),NA,Klebsiella_pneumoniae_pneumoniae_MGH78578,Klebsiella pneumoniae,Klebsiella pneumoniae,414,197,0.4758454106280193,-3.954564335911e-4,3.954564335911e-4,0.2581579289150626,0.0696766076998207,PC1,positive,0.054882942934784316
optimal414,EX_cu2(e),NA,Alistipes_onderdonkii_DSM_19147,Alistipes onderdonkii,Alistipes onderdonkii,414,197,0.4758454106280193,-2.828208401943e-4,2.828208401943e-4,0.1420698711615844,0.03834453863373947,PC1,positive,0.054882942934784316
optimal414,EX_cu2(e),NA,Bacteroides_xylanisolvens_XB1A,Bacteroides xylanisolvens,Bacteroides xylanisolvens,414,192,0.463768115942029,-2.5432427648475e-4,2.5432427648475e-4,0.12810818255693188,0.03457629063213153,PC1,positive,0.054882942934784316
optimal414,EX_cu2(e),NA,Alistipes_shahii_WAL_8301,Alistipes shahii,Alistipes shahii,414,156,0.37681159420289856,-7.531104614012945e-5,7.531104614012945e-5,0.01723040329130988,0.0046504713439706,PC1,positive,0.054882942934784316
optimal414,EX_cu2(e),NA,Bilophila_wadsworthia_3_1_6,Bilophila wadsworthia,Bilophila unclassified,414,41,0.09903381642512075,-8.759518714307163e-5,8.759518714307163e-5,0.01121965136259896,0.00302817445819288,PC1,positive,0.054882942934784316
optimal414,EX_dcyt(e),NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,414,146,0.3526570048309179,-0.0050282848340918,0.16817627452204686,623.8230171749491,0.4011305046535575,PC2,negative,0.05901643097480865
optimal414,EX_dcyt(e),NA,Klebsiella_pneumoniae_pneumoniae_MGH78578,Klebsiella pneumoniae,Klebsiella pneumoniae,414,96,0.2318840579710145,-0.0028405238417055,0.00811911431563765,273.17866882621615,0.17565927237358686,PC2,negative,0.05901643097480865
optimal414,EX_dcyt(e),NA,Alistipes_shahii_WAL_8301,Alistipes shahii,Alistipes shahii,414,121,0.2922705314009662,-3.564965939795e-4,6.626413212859e-4,243.2352933409532,0.1564050913178308,PC2,negative,0.05901643097480865
optimal414,EX_dcyt(e),NA,Alistipes_onderdonkii_DSM_19147,Alistipes onderdonkii,Alistipes onderdonkii,414,177,0.427536231884058,-0.0101888310701517,0.015219693907261,183.32716521790545,0.11788298327559305,PC2,negative,0.05901643097480865
optimal414,EX_dcyt(e),NA,Bacteroides_dorei_DSM_17855,Bacteroides dorei,Bacteroides dorei,414,28,0.06763285024154589,4.295266939318821,4.295266939318821,136.28002630265934,0.08763074497082064,PC2,negative,0.05901643097480865
optimal414,EX_dcyt(e),NA,Bacteroides_xylanisolvens_XB1A,Bacteroides xylanisolvens,Bacteroides xylanisolvens,414,12,0.02898550724637681,5.638665163230123,5.638665163230123,95.31807667997984,0.06129140340861121,PC2,negative,0.05901643097480865
optimal414,EX_fe2(e),NA,Faecalibacterium_prausnitzii_M21_2,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,414,325,0.785024154589372,-0.003833955257976,0.003833955257976,1.2214921711738973,0.3241876409934013,PC1,positive,0.054988149788642735
optimal414,EX_fe2(e),NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,414,359,0.8671497584541062,-0.0011537013015108,0.0011537013015108,0.808289100904524,0.21452232199825547,PC1,positive,0.054988149788642735
optimal414,EX_fe2(e),NA,Bacteroides_dorei_DSM_17855,Bacteroides dorei,Bacteroides dorei,414,265,0.6400966183574879,-0.0010215740022187,0.0010215740022187,0.46467308943899377,0.12332561456662595,PC1,positive,0.054988149788642735
optimal414,EX_fe2(e),NA,Ruminococcus_torques_ATCC_27756,Ruminococcus torques,Ruminococcus torques,414,351,0.8478260869565217,-4.493092204365e-4,4.493092204365e-4,0.3841721171906369,0.10196041804163349,PC1,positive,0.054988149788642735
optimal414,EX_fe2(e),NA,Parabacteroides_merdae_ATCC_43184,Parabacteroides merdae,Parabacteroides merdae,414,224,0.5410628019323671,-7.635953841602e-4,7.635953841602e-4,0.27753078824531946,0.07365749340646446,PC1,positive,0.054988149788642735
optimal414,EX_fe2(e),NA,Klebsiella_pneumoniae_pneumoniae_MGH78578,Klebsiella pneumoniae,Klebsiella pneumoniae,414,197,0.4758454106280193,-3.954564335911e-4,3.954564335911e-4,0.2581579289150626,0.06851587914663892,PC1,positive,0.054988149788642735
optimal414,EX_fe2(e),NA,Alistipes_onderdonkii_DSM_19147,Alistipes onderdonkii,Alistipes onderdonkii,414,132,0.3188405797101449,-5.621057965937e-4,5.621057965937e-4,0.1969820207279855,0.05227961187548833,PC1,positive,0.054988149788642735
optimal414,EX_fe2(e),NA,Bacteroides_xylanisolvens_XB1A,Bacteroides xylanisolvens,Bacteroides xylanisolvens,414,192,0.463768115942029,-2.5432427648475e-4,2.5432427648475e-4,0.12810818255693185,0.03400029118088484,PC1,positive,0.054988149788642735
optimal414,EX_fe2(e),NA,Alistipes_shahii_WAL_8301,Alistipes shahii,Alistipes shahii,414,156,0.37681159420289856,-7.531104614012945e-5,7.531104614012945e-5,0.01723040329130988,0.00457300007989937,PC1,positive,0.054988149788642735
optimal414,EX_fe2(e),NA,Bilophila_wadsworthia_3_1_6,Bilophila wadsworthia,Bilophila unclassified,414,41,0.09903381642512075,-8.759518714307163e-5,8.759518714307163e-5,0.01121965136259896,0.00297772871070783,PC1,positive,0.054988149788642735
optimal414,EX_fe3(e),NA,Faecalibacterium_prausnitzii_M21_2,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,414,325,0.785024154589372,-0.003833955257976,0.003833955257976,1.2214921711738973,0.3353610656884453,PC1,positive,0.05379856504135075
optimal414,EX_fe3(e),NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,414,359,0.8671497584541062,-0.0011537013015108,0.0011537013015108,0.808289100904524,0.22191603078650096,PC1,positive,0.05379856504135075
optimal414,EX_fe3(e),NA,Bacteroides_dorei_DSM_17855,Bacteroides dorei,Bacteroides dorei,414,257,0.6207729468599034,-0.0010525559213159,0.0010525559213159,0.4640532785491403,0.12740597582454838,PC1,positive,0.05379856504135075
optimal414,EX_fe3(e),NA,Ruminococcus_torques_ATCC_27756,Ruminococcus torques,Ruminococcus torques,414,351,0.8478260869565217,-4.493092204365e-4,4.493092204365e-4,0.3841721171906369,0.1054745774629255,PC1,positive,0.05379856504135075
optimal414,EX_fe3(e),NA,Parabacteroides_merdae_ATCC_43184,Parabacteroides merdae,Parabacteroides merdae,414,185,0.4468599033816425,-9.671144440215e-4,9.671144440215e-4,0.26243901028854255,0.07205271408657823,PC1,positive,0.05379856504135075
optimal414,EX_fe3(e),NA,Klebsiella_pneumoniae_pneumoniae_MGH78578,Klebsiella pneumoniae,Klebsiella pneumoniae,414,197,0.4758454106280193,-3.954564335911e-4,3.954564335911e-4,0.2581579289150626,0.07087734182829399,PC1,positive,0.05379856504135075
optimal414,EX_fe3(e),NA,Bacteroides_xylanisolvens_XB1A,Bacteroides xylanisolvens,Bacteroides xylanisolvens,414,192,0.463768115942029,-2.5432427648475e-4,2.5432427648475e-4,0.12810818255693185,0.03517214243331096,PC1,positive,0.05379856504135075
optimal414,EX_fe3(e),NA,Alistipes_onderdonkii_DSM_19147,Alistipes onderdonkii,Alistipes onderdonkii,414,69,0.16666666666666666,-5.94770610812e-4,5.94770610812e-4,0.08715772159518777,0.02392918029842843,PC1,positive,0.05379856504135075
optimal414,EX_fe3(e),NA,Alistipes_shahii_WAL_8301,Alistipes shahii,Alistipes shahii,414,156,0.37681159420289856,-7.531104614012945e-5,7.531104614012945e-5,0.01723040329130988,0.00473061272628716,PC1,positive,0.05379856504135075
optimal414,EX_fe3(e),NA,Bilophila_wadsworthia_3_1_6,Bilophila wadsworthia,Bilophila unclassified,414,41,0.09903381642512075,-8.759518714307163e-5,8.759518714307163e-5,0.01121965136259896,0.00308035886468104,PC1,positive,0.05379856504135075
optimal414,EX_fol(e),NA,Faecalibacterium_prausnitzii_M21_2,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,414,325,0.785024154589372,-0.0115018657739282,0.0115018657739282,3.664476513521723,0.884631267387486,PC1,positive,0.05051714931982718
optimal414,EX_fol(e),NA,Alistipes_onderdonkii_DSM_19147,Alistipes onderdonkii,Alistipes onderdonkii,414,197,0.4758454106280193,-8.484625205831e-4,8.484625205831e-4,0.426209613484764,0.1028900988063386,PC1,positive,0.05051714931982718
optimal414,EX_fol(e),NA,Alistipes_shahii_WAL_8301,Alistipes shahii,Alistipes shahii,414,156,0.37681159420289856,-2.2593313842035e-4,2.2593313842035e-4,0.05169120987393124,0.0124786338061755,PC1,positive,0.05051714931982718
optimal414,EX_glu_L(e),NA,Bacteroides_xylanisolvens_XB1A,Bacteroides xylanisolvens,Bacteroides xylanisolvens,414,129,0.3115942028985507,-0.0103325414221171,0.1978837700776825,1360.078752042754,0.3810363814480194,PC3,positive,0.06079823858882242
optimal414,EX_glu_L(e),NA,Klebsiella_pneumoniae_pneumoniae_MGH78578,Klebsiella pneumoniae,Klebsiella pneumoniae,414,141,0.34057971014492755,0.6901174169465891,1.1226926038191356,968.8593985491814,0.2714333113436358,PC3,positive,0.06079823858882242
optimal414,EX_glu_L(e),NA,Bacteroides_dorei_DSM_17855,Bacteroides dorei,Bacteroides dorei,414,254,0.6135265700483091,-0.5034424967961273,0.6621761483034772,501.1087656835349,0.14038942267214782,PC3,positive,0.06079823858882242
optimal414,EX_glu_L(e),NA,Faecalibacterium_prausnitzii_M21_2,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,414,318,0.7681159420289855,-0.27088443254002825,0.30115807535441963,355.561974513338,0.09961338484671536,PC3,positive,0.06079823858882242
optimal414,EX_glu_L(e),NA,Bilophila_wadsworthia_3_1_6,Bilophila wadsworthia,Bilophila unclassified,414,31,0.0748792270531401,0.2875775597344543,0.2875775597344543,178.872875078818,0.05011259308100263,PC3,positive,0.06079823858882242
optimal414,EX_glu_L(e),NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,414,102,0.2463768115942029,-0.0633812028542614,0.2202954500308873,155.07017576079474,0.04344408627342792,PC3,positive,0.06079823858882242
optimal414,EX_glu_L(e),NA,Ruminococcus_torques_ATCC_27756,Ruminococcus torques,Ruminococcus torques,414,293,0.7077294685990339,-0.0491880142935043,0.0491880142935043,37.15518346640595,0.01040930654847224,PC3,positive,0.06079823858882242
optimal414,EX_glu_L(e),NA,Alistipes_onderdonkii_DSM_19147,Alistipes onderdonkii,Alistipes onderdonkii,414,18,0.04347826086956521,-0.21039228438625857,0.21039228438625857,12.712537337839215,0.00356151378657875,PC3,positive,0.06079823858882242
optimal414,EX_glyc(e),NA,Ruminococcus_torques_ATCC_27756,Ruminococcus torques,Ruminococcus torques,414,207,0.5,-3.449945841350382,3.449945841350382,1628.382226077248,0.46144283396174135,PC3,negative,0.05917684144128006
optimal414,EX_glyc(e),NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,414,188,0.45410628019323673,-2.053451523200782,2.0897846569990457,1022.478769233612,0.28974493419611236,PC3,negative,0.05917684144128006
optimal414,EX_glyc(e),NA,Klebsiella_pneumoniae_pneumoniae_MGH78578,Klebsiella pneumoniae,Klebsiella pneumoniae,414,89,0.21497584541062803,-0.2947389478351133,1.992797828088068,514.1434345019043,0.14569540227106786,PC3,negative,0.05917684144128006
optimal414,EX_glyc(e),NA,Bacteroides_xylanisolvens_XB1A,Bacteroides xylanisolvens,Bacteroides xylanisolvens,414,79,0.19082125603864733,-1.117872950441077,1.117872950441077,275.840207149142,0.07816622219840888,PC3,negative,0.05917684144128006
optimal414,EX_glyc(e),NA,Alistipes_onderdonkii_DSM_19147,Alistipes onderdonkii,Alistipes onderdonkii,414,155,0.3743961352657005,0.0011841923755551,0.0044800620736676,72.05516994833899,0.02041863469773535,PC3,negative,0.05917684144128006
optimal414,EX_glyc(e),NA,Alistipes_shahii_WAL_8301,Alistipes shahii,Alistipes shahii,414,140,0.33816425120772947,7.3048719496265e-4,8.2556187586824e-4,15.992845071557632,0.0045319726749342,PC3,negative,0.05917684144128006
optimal414,EX_gthrd(e),NA,Faecalibacterium_prausnitzii_M21_2,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,414,179,0.4323671497584541,2.895988152642587,2.895988152642587,646.6950046966571,1,PC2,negative,0.04790810489451294
optimal414,EX_h2o(e),NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,414,316,0.7632850241545893,-3.297867428390018,6.575944834839378,9116.277129637394,0.26226536650240184,PC3,negative,0.05702907260444684
optimal414,EX_h2o(e),NA,Faecalibacterium_prausnitzii_M21_2,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,414,295,0.7125603864734299,27.440090417139977,29.023814482039025,8779.803548652717,0.2525853879562876,PC3,negative,0.05702907260444684
optimal414,EX_h2o(e),NA,Klebsiella_pneumoniae_pneumoniae_MGH78578,Klebsiella pneumoniae,Klebsiella pneumoniae,414,135,0.32608695652173914,-15.179805349356506,15.606726104399296,4637.966070748658,0.13342923367435888,PC3,negative,0.05702907260444684
optimal414,EX_h2o(e),NA,Parabacteroides_merdae_ATCC_43184,Parabacteroides merdae,Parabacteroides merdae,414,199,0.4806763285024155,-13.6599595242944,13.6599595242944,4486.161792588576,0.129061989888093,PC3,negative,0.05702907260444684
optimal414,EX_h2o(e),NA,Ruminococcus_torques_ATCC_27756,Ruminococcus torques,Ruminococcus torques,414,212,0.5120772946859904,-4.783215365240734,6.861937173694423,3701.549445512465,0.10648954701015136,PC3,negative,0.05702907260444684
optimal414,EX_h2o(e),NA,Bacteroides_xylanisolvens_XB1A,Bacteroides xylanisolvens,Bacteroides xylanisolvens,414,128,0.30917874396135264,-11.677009157857984,14.00814833082375,2463.245584205311,0.07086489328267326,PC3,negative,0.05702907260444684
optimal414,EX_h2o(e),NA,Bacteroides_dorei_DSM_17855,Bacteroides dorei,Bacteroides dorei,414,164,0.3961352657004831,0.7296472296166987,2.911589154470491,889.7218127971053,0.02559632775530767,PC3,negative,0.05702907260444684
optimal414,EX_h2o(e),NA,Alistipes_onderdonkii_DSM_19147,Alistipes onderdonkii,Alistipes onderdonkii,414,164,0.3961352657004831,-0.7158240694547616,0.8760586368467733,393.1477661670251,0.01131043314251424,PC3,negative,0.05702907260444684
optimal414,EX_h2o(e),NA,Alistipes_shahii_WAL_8301,Alistipes shahii,Alistipes shahii,414,59,0.14251207729468598,-0.0308802579735857,0.5871114841843021,214.3067420829852,0.00616537161574479,PC3,negative,0.05702907260444684
optimal414,EX_h2o(e),NA,Bilophila_wadsworthia_3_1_6,Bilophila wadsworthia,Bilophila unclassified,414,32,0.07729468599033816,0.20611216367411755,0.2393655292268045,77.56460308962033,0.00223144917246737,PC3,negative,0.05702907260444684
optimal414,EX_ile_L(e),NA,Faecalibacterium_prausnitzii_M21_2,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,414,237,0.572463768115942,1.0857582249464983,1.0857582249464983,254.26732690028825,0.8287813243795628,PC2,negative,0.048417060249982026
optimal414,EX_ile_L(e),NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,414,353,0.8526570048309179,-0.0422636572503495,0.0422636572503495,28.8934361448236,0.09417781106958296,PC2,negative,0.048417060249982026
optimal414,EX_ile_L(e),NA,Ruminococcus_torques_ATCC_27756,Ruminococcus torques,Ruminococcus torques,414,351,0.8478260869565217,-0.0162563475086861,0.0162563475086861,13.899637835457098,0.04530570401671751,PC2,negative,0.048417060249982026
optimal414,EX_ile_L(e),NA,Klebsiella_pneumoniae_pneumoniae_MGH78578,Klebsiella pneumoniae,Klebsiella pneumoniae,414,195,0.4710144927536232,-0.0151018717046705,0.0151018717046705,9.33030519673567,0.03041201868948165,PC2,negative,0.048417060249982026
optimal414,EX_ile_L(e),NA,Bilophila_wadsworthia_3_1_6,Bilophila wadsworthia,Bilophila unclassified,414,41,0.09903381642512075,-0.0031692601387142,0.0031692601387142,0.4059354742365067,0.00132314184465513,PC2,negative,0.048417060249982026
optimal414,EX_k(e),NA,Faecalibacterium_prausnitzii_M21_2,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,414,325,0.785024154589372,-0.003833955257976,0.003833955257976,1.2214921711738973,0.32967970876187197,PC1,positive,0.054882942934784254
optimal414,EX_k(e),NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,414,359,0.8671497584541062,-0.0011537013015108,0.0011537013015108,0.808289100904524,0.2181565479257271,PC1,positive,0.054882942934784254
optimal414,EX_k(e),NA,Bacteroides_dorei_DSM_17855,Bacteroides dorei,Bacteroides dorei,414,265,0.6400966183574879,-0.0010215740022187,0.0010215740022187,0.46436318399406706,0.12533123246444847,PC1,positive,0.054882942934784254
optimal414,EX_k(e),NA,Ruminococcus_torques_ATCC_27756,Ruminococcus torques,Ruminococcus torques,414,351,0.8478260869565217,-4.493092204365e-4,4.493092204365e-4,0.3841721171906369,0.10368773103811396,PC1,positive,0.054882942934784254
optimal414,EX_k(e),NA,Parabacteroides_merdae_ATCC_43184,Parabacteroides merdae,Parabacteroides merdae,414,224,0.5410628019323671,-6.870863481716e-4,6.870863481716e-4,0.26998489926693053,0.0728686970419832,PC1,positive,0.054882942934784254
optimal414,EX_k(e),NA,Klebsiella_pneumoniae_pneumoniae_MGH78578,Klebsiella pneumoniae,Klebsiella pneumoniae,414,197,0.4758454106280193,-3.954564335911e-4,3.954564335911e-4,0.2581579289150626,0.06967660769982072,PC1,positive,0.054882942934784254
optimal414,EX_k(e),NA,Alistipes_onderdonkii_DSM_19147,Alistipes onderdonkii,Alistipes onderdonkii,414,197,0.4758454106280193,-2.828208401943e-4,2.828208401943e-4,0.14206987116158487,0.03834453863373961,PC1,positive,0.054882942934784254
optimal414,EX_k(e),NA,Bacteroides_xylanisolvens_XB1A,Bacteroides xylanisolvens,Bacteroides xylanisolvens,414,192,0.463768115942029,-2.543242764847e-4,2.543242764847e-4,0.1281081825569318,0.03457629063213151,PC1,positive,0.054882942934784254
optimal414,EX_k(e),NA,Alistipes_shahii_WAL_8301,Alistipes shahii,Alistipes shahii,414,156,0.37681159420289856,-7.531104614012945e-5,7.531104614012945e-5,0.01723040329130988,0.0046504713439706,PC1,positive,0.054882942934784254
optimal414,EX_k(e),NA,Bilophila_wadsworthia_3_1_6,Bilophila wadsworthia,Bilophila unclassified,414,41,0.09903381642512075,-8.759518714307163e-5,8.759518714307163e-5,0.01121965136259896,0.00302817445819288,PC1,positive,0.054882942934784254
optimal414,EX_mg2(e),NA,Faecalibacterium_prausnitzii_M21_2,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,414,325,0.785024154589372,-0.003833955257976,0.003833955257976,1.2214921711738973,0.32967970876187197,PC1,positive,0.054882942934784275
optimal414,EX_mg2(e),NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,414,359,0.8671497584541062,-0.0011537013015108,0.0011537013015108,0.808289100904524,0.2181565479257271,PC1,positive,0.054882942934784275
optimal414,EX_mg2(e),NA,Bacteroides_dorei_DSM_17855,Bacteroides dorei,Bacteroides dorei,414,265,0.6400966183574879,-0.0010215740022187,0.0010215740022187,0.46436318399406706,0.12533123246444847,PC1,positive,0.054882942934784275
optimal414,EX_mg2(e),NA,Ruminococcus_torques_ATCC_27756,Ruminococcus torques,Ruminococcus torques,414,351,0.8478260869565217,-4.493092204365e-4,4.493092204365e-4,0.3841721171906369,0.10368773103811396,PC1,positive,0.054882942934784275
optimal414,EX_mg2(e),NA,Parabacteroides_merdae_ATCC_43184,Parabacteroides merdae,Parabacteroides merdae,414,224,0.5410628019323671,-6.870863481716e-4,6.870863481716e-4,0.26998489926693053,0.0728686970419832,PC1,positive,0.054882942934784275
optimal414,EX_mg2(e),NA,Klebsiella_pneumoniae_pneumoniae_MGH78578,Klebsiella pneumoniae,Klebsiella pneumoniae,414,197,0.4758454106280193,-3.954564335911e-4,3.954564335911e-4,0.2581579289150626,0.06967660769982072,PC1,positive,0.054882942934784275
optimal414,EX_mg2(e),NA,Alistipes_onderdonkii_DSM_19147,Alistipes onderdonkii,Alistipes onderdonkii,414,197,0.4758454106280193,-2.828208401943e-4,2.828208401943e-4,0.1420698711615844,0.03834453863373948,PC1,positive,0.054882942934784275
optimal414,EX_mg2(e),NA,Bacteroides_xylanisolvens_XB1A,Bacteroides xylanisolvens,Bacteroides xylanisolvens,414,192,0.463768115942029,-2.5432427648475e-4,2.5432427648475e-4,0.12810818255693185,0.03457629063213152,PC1,positive,0.054882942934784275
optimal414,EX_mg2(e),NA,Alistipes_shahii_WAL_8301,Alistipes shahii,Alistipes shahii,414,156,0.37681159420289856,-7.531104614012945e-5,7.531104614012945e-5,0.01723040329130988,0.0046504713439706,PC1,positive,0.054882942934784275
optimal414,EX_mg2(e),NA,Bilophila_wadsworthia_3_1_6,Bilophila wadsworthia,Bilophila unclassified,414,41,0.09903381642512075,-8.759518714307163e-5,8.759518714307163e-5,0.01121965136259896,0.00302817445819288,PC1,positive,0.054882942934784275
optimal414,EX_mn2(e),NA,Faecalibacterium_prausnitzii_M21_2,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,414,325,0.785024154589372,-0.003833955257976,0.003833955257976,1.2214921711738973,0.32967970876187197,PC1,positive,0.054882942934784275
optimal414,EX_mn2(e),NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,414,359,0.8671497584541062,-0.0011537013015108,0.0011537013015108,0.808289100904524,0.2181565479257271,PC1,positive,0.054882942934784275
optimal414,EX_mn2(e),NA,Bacteroides_dorei_DSM_17855,Bacteroides dorei,Bacteroides dorei,414,265,0.6400966183574879,-0.0010215740022187,0.0010215740022187,0.46436318399406706,0.12533123246444847,PC1,positive,0.054882942934784275
optimal414,EX_mn2(e),NA,Ruminococcus_torques_ATCC_27756,Ruminococcus torques,Ruminococcus torques,414,351,0.8478260869565217,-4.493092204365e-4,4.493092204365e-4,0.3841721171906369,0.10368773103811396,PC1,positive,0.054882942934784275
optimal414,EX_mn2(e),NA,Parabacteroides_merdae_ATCC_43184,Parabacteroides merdae,Parabacteroides merdae,414,224,0.5410628019323671,-6.870863481716e-4,6.870863481716e-4,0.26998489926693053,0.0728686970419832,PC1,positive,0.054882942934784275
optimal414,EX_mn2(e),NA,Klebsiella_pneumoniae_pneumoniae_MGH78578,Klebsiella pneumoniae,Klebsiella pneumoniae,414,197,0.4758454106280193,-3.954564335911e-4,3.954564335911e-4,0.2581579289150626,0.06967660769982072,PC1,positive,0.054882942934784275
optimal414,EX_mn2(e),NA,Alistipes_onderdonkii_DSM_19147,Alistipes onderdonkii,Alistipes onderdonkii,414,197,0.4758454106280193,-2.828208401943e-4,2.828208401943e-4,0.1420698711615844,0.03834453863373948,PC1,positive,0.054882942934784275
optimal414,EX_mn2(e),NA,Bacteroides_xylanisolvens_XB1A,Bacteroides xylanisolvens,Bacteroides xylanisolvens,414,192,0.463768115942029,-2.5432427648475e-4,2.5432427648475e-4,0.12810818255693185,0.03457629063213152,PC1,positive,0.054882942934784275
optimal414,EX_mn2(e),NA,Alistipes_shahii_WAL_8301,Alistipes shahii,Alistipes shahii,414,156,0.37681159420289856,-7.531104614012945e-5,7.531104614012945e-5,0.01723040329130988,0.0046504713439706,PC1,positive,0.054882942934784275
optimal414,EX_mn2(e),NA,Bilophila_wadsworthia_3_1_6,Bilophila wadsworthia,Bilophila unclassified,414,41,0.09903381642512075,-8.759518714307163e-5,8.759518714307163e-5,0.01121965136259896,0.00302817445819288,PC1,positive,0.054882942934784275
optimal414,EX_ncam(e),NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,414,337,0.8140096618357487,3.6210231963774904,3.6210231963774904,4619.918513682084,0.7476071529103275,PC3,positive,0.058650777216241935
optimal414,EX_ncam(e),NA,Klebsiella_pneumoniae_pneumoniae_MGH78578,Klebsiella pneumoniae,Klebsiella pneumoniae,414,166,0.4009661835748792,1.2103411400328188,1.2103411400328188,1559.1487078318908,0.2523054731320371,PC3,positive,0.058650777216241935
optimal414,EX_ncam(e),NA,Parabacteroides_merdae_ATCC_43184,Parabacteroides merdae,Parabacteroides merdae,414,223,0.538647342995169,-0.0013785856763353,0.0013785856763353,0.5399367340478877,8.737395763535313e-5,PC3,positive,0.058650777216241935
optimal414,EX_nmn(e),NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,414,358,0.8647342995169082,-3.0646948612216858,3.0646948612216858,4621.600761443007,0.7476243976439721,PC3,negative,0.058607084838059494
optimal414,EX_nmn(e),NA,Klebsiella_pneumoniae_pneumoniae_MGH78578,Klebsiella pneumoniae,Klebsiella pneumoniae,414,197,0.4758454106280193,-0.2721349707797991,0.2721349707797991,1560.1139819592934,0.2523756023560278,PC3,negative,0.058607084838059494
optimal414,EX_no3(e),NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,414,327,0.7898550724637681,-2.7449522460313185,2.7449522460313185,2765.372326534665,0.6723735327725592,PC3,negative,0.05726142086133201
optimal414,EX_no3(e),NA,Klebsiella_pneumoniae_pneumoniae_MGH78578,Klebsiella pneumoniae,Klebsiella pneumoniae,414,142,0.34299516908212563,-1.9093907249695845,1.9093907249695845,1218.8810310971446,0.29635913292559435,PC3,negative,0.05726142086133201
optimal414,EX_no3(e),NA,Bilophila_wadsworthia_3_1_6,Bilophila wadsworthia,Bilophila unclassified,414,38,0.09178743961352658,-0.9716267816534936,0.9716267816534936,128.59789505141433,0.03126733430184646,PC3,negative,0.05726142086133201
optimal414,EX_ocdca(e),NA,Faecalibacterium_prausnitzii_M21_2,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,414,325,0.785024154589372,-0.0401496920913354,0.0401496920913354,12.791629339591877,0.7479899265563601,PC1,positive,0.0567072882047936
optimal414,EX_ocdca(e),NA,Alistipes_onderdonkii_DSM_19147,Alistipes onderdonkii,Alistipes onderdonkii,414,194,0.4685990338164251,-0.00773170033538535,0.00773170033538535,3.8357052938863023,0.2242926874206469,PC1,positive,0.0567072882047936
optimal414,EX_ocdca(e),NA,Alistipes_shahii_WAL_8301,Alistipes shahii,Alistipes shahii,414,156,0.37681159420289856,-0.00207178948955295,0.00207178948955295,0.4740044159428876,0.02771738602299298,PC1,positive,0.0567072882047936
optimal414,EX_ppa(e),NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,414,167,0.4033816425120773,3.785820362075839,3.785820362075839,1864.0774289453827,0.4618000669157129,PC3,positive,0.05745218092484257
optimal414,EX_ppa(e),NA,Parabacteroides_merdae_ATCC_43184,Parabacteroides merdae,Parabacteroides merdae,414,120,0.2898550724637681,3.702513198898554,3.702513198898554,1212.1471308418047,0.3002931195036942,PC3,positive,0.05745218092484257
optimal414,EX_ppa(e),NA,Bacteroides_dorei_DSM_17855,Bacteroides dorei,Bacteroides dorei,414,105,0.2536231884057971,8.250245416732545,8.250245416732545,917.471513982767,0.22729120581123471,PC3,positive,0.05745218092484257
optimal414,EX_ppa(e),NA,Bacteroides_xylanisolvens_XB1A,Bacteroides xylanisolvens,Bacteroides xylanisolvens,414,8,0.01932367149758454,4.510396265552921,4.510396265552921,42.85039404511329,0.01061560776935826,PC3,positive,0.05745218092484257
optimal414,EX_ptrc(e),NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,414,229,0.5531400966183575,-3.447431576665622,3.5131158886680747,1585.560203102351,0.8455774070993752,PC3,negative,0.0540234964145149
